[[1]]
                        Prob           Low          Med         Up
cc46             8.903225e-02 0.5820296577  0.0848900970 0.582029658
cc47             5.420556e-01 0.4689272420  0.5440660591 0.468927242
cc48             1.352653e-01 0.4346053688  0.1408732130 0.434605369
cc49             1.554003e+00 0.4171001496  1.5594868958 0.417100150
cc50             1.677307e+00 0.7091338617  1.6748184209 0.709133862
cc51            -3.863187e-02 0.6758086064 -0.0273712532 0.675808606
cc52             5.399021e-01 0.4739746745  0.5423781748 0.473974674
cc53             2.438542e-01 0.5937256329  0.2453669961 0.593725633
cc54             1.229403e+00 0.4284975467  1.2373418886 0.428497547
cc55             4.561640e-02 0.6912927465  0.0420764813 0.691292746
cc56             3.623349e-02 0.4256881363  0.0390680441 0.425688136
cc57             5.126616e-02 0.6714416410  0.0596765215 0.671441641
cc58            -5.911482e-01 0.3993175223 -0.5900689928 0.399317522
cc59             3.485160e-01 0.5792820569  0.3353460913 0.579282057
cc60            -2.662822e-01 0.5758010659 -0.2802800154 0.575801066
cc61             1.898140e-01 0.6952758216  0.1973920614 0.695275822
cc62            -6.361929e-01 0.4199501290 -0.6296910693 0.419950129
cc63            -4.895583e-01 0.6948333097 -0.4971094899 0.694833310
1                7.713583e-01 0.8067980537  0.7593701772 0.806798054
lcentralization  9.658670e-05 0.0015157425  0.0073560418 0.011315309
lwarfare         5.733466e-01 0.0462062157  0.5730214580 0.046206216
larea           -1.214242e-02 0.0594868774 -0.0966111716 0.139166567
lpopulation      2.728791e-02 0.0778688681  0.1780713814 0.110261541
ldepend15        3.307558e-04 0.0033147650  0.0027503255 0.008502219
ldepend64        5.865092e-04 0.0089562180  0.0689349698 0.072068265
lurban          -1.293096e-04 0.0019232361 -0.0192848738 0.009783874
lpop_growth     -3.750516e-04 0.0075146211 -0.1345385581 0.106273733
ltrade          -3.537323e-05 0.0007903710 -0.0014009648 0.004396137
lgini_gross      3.068786e-05 0.0023276865  0.0006433720 0.012914709
ldebt           -5.704469e-07 0.0001143233 -0.0008580979 0.002266781
lfdi_liab       -1.162067e-05 0.0000000000           NaN          NA
linflation       0.000000e+00 0.0000000000           NaN          NA
ldemocracy       5.741878e-07 0.0013190069  0.0003018724 0.031084557
lpol_comp       -1.459335e-05 0.0019636049 -0.0381702388 0.054766126
lpresidential    1.215469e-01 0.2345259025  0.4075446393 0.271736058
lplurality      -2.361781e-03 0.0412353252 -0.1901926813 0.314077248
lpol_rights      9.081374e-03 0.0369836785  0.0368178794 0.067164108
lgdp_pc         -1.097915e-01 0.1399070399 -0.2111010356 0.128012812

[[3]]
                       Prob           Low          Med           Up
per03           1.000000000 -0.2732997482 -0.190089482 -0.034328330
per04           1.000000000 -0.4286333509 -0.319715759 -0.044516075
per05           1.000000000 -0.5830408369 -0.450521903 -0.071759815
per06           1.000000000 -0.6997415325 -0.559173324 -0.086489379
per07           1.000000000 -0.8145216228 -0.658519172 -0.097058054
per08           1.000000000 -0.9563255900 -0.778648465 -0.119120168
cc2             1.000000000  0.1556577383  0.623501999  0.963084883
cc3             1.000000000 -3.6817840128 -3.299621368 -0.171024485
cc4             1.000000000 -1.3852635795 -1.089723334 -0.034413316
cc5             1.000000000  0.2075287434  0.899990412  1.152430372
cc6             1.000000000  0.2019627642  1.471665278  1.875524238
cc7             1.000000000 -0.1392916947  0.156203011  0.484429125
cc8             1.000000000 -2.7962976248 -2.465148532 -0.140685546
cc9             1.000000000 -0.6500737610 -0.435438577  0.032517445
cc10            1.000000000 -0.5779203082 -0.312020461  0.042755540
cc11            1.000000000 -0.7752701569 -0.568355563  0.006523807
cc12            1.000000000 -1.8984308243 -1.632668223 -0.107488328
cc13            1.000000000 -2.5620548748 -2.337523223 -0.136403363
cc14            1.000000000 -1.1492255037 -0.865347931 -0.012822338
cc15            1.000000000 -1.2796762719 -1.048242146 -0.034593660
cc16            1.000000000 -3.0933606196 -2.859001181 -0.199032042
cc17            1.000000000 -0.9078992378 -0.621960110  0.023386103
cc18            1.000000000 -1.8015064368 -1.422129313 -0.124003269
cc19            1.000000000 -1.5545079559 -1.314768023 -0.043893244
cc20            1.000000000 -1.8928311961 -1.672518009 -0.054862248
cc21            1.000000000 -0.7477512538 -0.451088940  0.034474330
cc22            1.000000000 -1.4348354532 -1.124456602 -0.039983459
cc23            1.000000000 -2.5810908709 -2.129702649 -0.139523348
cc24            1.000000000 -1.7259334541 -1.409042712 -0.049902220
cc25            1.000000000 -0.8474731889 -0.648001199 -0.025213008
cc26            1.000000000 -1.1192884056 -0.876864330 -0.002534387
cc27            1.000000000 -3.4160764268 -3.079279136 -0.244871989
cc28            1.000000000 -1.4273522478 -1.168464412 -0.067883758
cc29            1.000000000 -0.8875281291 -0.648652381  0.042215854
cc30            1.000000000 -1.6794718606 -1.333142886 -0.062491929
cc31            1.000000000 -0.7604479426 -0.309609832  0.170664305
cc32            1.000000000 -0.2575796496  0.005531469  0.278020697
cc33            1.000000000 -1.7454513526 -1.445527245 -0.014423581
cc34            1.000000000 -1.4445493699 -1.196110248 -0.053997408
cc35            1.000000000  0.2127232206  0.881445196  1.168382148
cc36            1.000000000 -4.2748569176 -3.927193728 -0.344760407
cc37            1.000000000 -1.2050659411 -0.881641422 -0.020077471
cc38            1.000000000  0.3485442254  2.332411981  2.641793726
cc39            1.000000000 -1.3655362996 -1.160307486 -0.048778158
cc40            1.000000000  0.2559108844  1.792924487  2.212514699
cc41            1.000000000 -2.0599788574 -1.787976362 -0.053040908
cc42            1.000000000 -1.1558345219 -0.848287677 -0.026477964
cc43            1.000000000 -1.8294659651 -1.533767124 -0.048591973
cc44            1.000000000 -2.0059113599 -1.711044772 -0.071587942
cc45            1.000000000 -1.4096214700 -1.041172312 -0.023509629
cc46            1.000000000  0.1286800694  0.459717327  0.759930922
cc47            1.000000000 -0.0116267350  0.239031595  0.497234588
cc48            1.000000000 -0.2077021858  0.001718345  0.227795901
cc49            1.000000000 -2.4957350048 -2.253354249 -0.114110318
cc50            1.000000000 -3.1062189510 -2.800522601 -0.136072130
cc51            1.000000000 -1.1177689079 -0.834247594  0.001832800
cc52            1.000000000 -1.4654640283 -1.158907135  0.010555978
cc53            1.000000000 -0.8498140439 -0.569964724  0.006719070
cc54            1.000000000 -2.9598142408 -2.720336646 -0.145902596
cc55            1.000000000 -1.9062369372 -1.495598920 -0.088750540
cc56            1.000000000 -1.9428895699 -1.708573821 -0.075749447
cc57            1.000000000 -1.7742912944 -1.445143993 -0.054708820
cc58            1.000000000 -1.5629952789 -1.353415806 -0.070171190
cc59            1.000000000 -1.6672216520 -1.416368580 -0.095731614
cc60            1.000000000 -1.8000011775 -1.522111558 -0.044251012
cc61            1.000000000 -0.8609403586 -0.299114880  0.153691547
cc62            1.000000000  0.1654337027  0.499681642  0.786546200
cc63            1.000000000 -0.7925812282 -0.501745644 -0.006618132
1               1.000000000 -2.3495589710 -0.803278129  0.770860031
lcentralization 0.002366667  0.0000000000  0.000000000  0.000000000
lwarfare        0.023411111  0.0000000000  0.000000000  0.000000000
larea           0.037333333  0.0000000000  0.000000000  0.899541843
lpopulation     1.000000000  0.0847870468  0.850254726  0.943244129
ldepend15       0.205755556 -0.0034640388  0.000000000  0.001484125
