period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	cc1	cc2	cc3	cc4	cc5	cc6	cc7	cc8	cc9	cc10	cc11	cc12	cc13	cc14	cc15	cc16	cc17	cc18	cc19	cc20	cc21	cc22	cc23	cc24	cc25	cc26	cc27	cc28	cc29	cc30	cc31	cc32	cc33	cc34	cc35	cc36	cc37	cc38	cc39	cc40	cc41	cc42	cc43	cc44	cc45	cc46	cc47	cc48	cc49	cc50	cc51	cc52	cc53	cc54	cc55	cc56	cc57	cc58	cc59	cc60	cc61	cc62	cc63	cc64	cc65	cc66	cc67	cc68	cc69	cc70	cc71	cc72	cc73	cc74	cc75	cc76	cc77	cc78	cc79	cc80	cc81	cc82	cc83	cc84	cc85	cc86	cc87	cc88	cc89	cc90	cc91
5	101	1993	11.1686	.21917953	2.6425331	.23447943	.48515904	1.1007518	-.52986342	-.34768808	.30199498	-.38335264	1.2467124	-.36598611	.08152321	-.087375678	.31132886	.44945028	.089749023	.68546009	-.020409979	-.4021444	.48155287	2.6425331	.23447943	.43707332	1.1478524	-.60829002	-.42722288	.33242166	-.51079708	1.2885922	-.19741669	-.048029594	-.063366942	.31132886	.44945028	.9070856	.68546009	-.38555333	-.57346678	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	101	1998	12.092928	.62856954	.22033377	.23447943	.52721912	1.0203748	-.44439229	-.26712584	.098267868	-.35124877	1.1315429	-.56306022	.20337752	-.11297533	.99983197	1.0022908	.9070856	.68546009	-.38555333	-.19999969	.21917953	2.6425331	.23447943	.48515904	1.1007518	-.52986342	-.34768808	.30199498	-.38335264	1.2467124	-.36598611	.08152321	-.087375678	.31132886	.44945028	.089749023	.68546009	-.020409979	-.4021444	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	101	2003	14.008431	.62856954	-.38521606	.23447943	.58498532	.91552085	-.37784249	-.18550424	.94125319	-.30513573	1.0979762	-.68855429	.3433066	-.12637736	.99983197	1.0022908	.9070856	.68546009	-.020409979	-.071664713	.62856954	.22033377	.23447943	.52721912	1.0203748	-.44439229	-.26712584	.098267868	-.35124877	1.1315429	-.56306022	.20337752	-.11297533	.99983197	1.0022908	.9070856	.68546009	-.38555333	-.19999969	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	101	2008	14.228437	.62856954	-.38521606	.23447943	.62939119	.73377126	-.36701494	-.10076027	-.16375895	-.36986706	1.0176786	-.65996027	.5404591	-.1185213	.99983197	1.0022908	.9070856	.68546009	-.20298161	.15316102	.62856954	-.38521606	.23447943	.58498532	.91552085	-.37784249	-.18550424	.94125319	-.30513573	1.0979762	-.68855429	.3433066	-.12637736	.99983197	1.0022908	.9070856	.68546009	-.020409979	-.071664713	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	102	1998	18.425936	.62856954	-.38521606	.51079756	.41646716	.99090958	-.64304745	-.82562733	.21910124	-.81155813	-.3764146	.77716762	-.38123012	-.12751698	-.23947363	.17302999	.9070856	.68546009	.98373431	-.93964994	.62856954	-.38521606	.51079756	.34836623	1.0119435	-.64275748	-.88616335	2.023777	-.78864837	-.061462034	.55442983	-.53581047	-.098526411	-.68011558	-.71151489	.9070856	.68546009	.98373431	-.88344485	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	108	2008	26.283945	.24750394	-.38521606	.24886148	.37485832	.18850273	-.47425258	-.02289496	.071967021	.65389961	.94328868	-.62099695	.63589108	-.11728884	.86213136	1.0022908	.9070856	.68546009	-.20298161	-.082148694	.24193363	-.38521606	.24886148	.33356756	.54340488	-.47186285	-.14462514	.19224443	.70687312	.83807909	-.013677016	.38291314	-.11687873	.86213136	1.0022908	.9070856	.68546009	-.38555333	-.30035594	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	112	1978	17.811655	-2.4883125	.82588357	1.3439353	2.2232459	.37934041	-.66681188	-1.1471778	.35930124	-1.2321864	-1.0643653	-.37453592	.26439655	-.11110947	.97229189	.44945028	-1.136256	.68546009	-.75069666	-1.4458774	-2.4929562	1.1892134	1.3439353	2.175204	.46152067	-.70250481	-1.2149377	.13158348	-1.3064821	-1.1712171	-.41685826	.27104005	-.10595109	1.0824524	.8917228	-1.136256	.68546009	-.84198254	-1.6753367	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	112	1983	20.498783	-2.5812244	1.9158732	1.3439353	2.2706532	.29807469	-.64221436	-1.0887287	.20621169	-1.2292892	-1.526363	-.36868328	.2948215	-.11025323	.99983197	.44945028	-1.136256	.68546009	-.84198254	-1.237239	-2.4883125	.82588357	1.3439353	2.2232459	.37934041	-.66681188	-1.1471778	.35930124	-1.2321864	-1.0643653	-.37453592	.26439655	-.11110947	.97229189	.44945028	-1.136256	.68546009	-.75069666	-1.4458774	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	112	1988	25.431395	-2.5010285	3.0058627	1.3439353	2.3160567	.20622769	-.62254351	-1.039791	.21705805	-1.2308865	-1.5567062	-.29873842	.32732689	-.10967584	.99983197	.44945028	-1.136256	.68546009	-.84198254	-1.1124114	-2.5812244	1.9158732	1.3439353	2.2706532	.29807469	-.64221436	-1.0887287	.20621169	-1.2292892	-1.526363	-.36868328	.2948215	-.11025323	.99983197	.44945028	-1.136256	.68546009	-.84198254	-1.237239	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	112	1993	28.096752	-2.8658447	3.7325227	1.3439353	2.3578436	.076002151	-.60097837	-.99501896	.092163779	-1.1307414	-1.4257213	.19859847	.47754338	-.10420298	1.027372	.56001842	-1.136256	.68546009	-.11169584	-1.1331083	-2.5010285	3.0058627	1.3439353	2.3160567	.20622769	-.62254351	-1.039791	.21705805	-1.2308865	-1.5567062	-.29873842	.32732689	-.10967584	.99983197	.44945028	-1.136256	.68546009	-.84198254	-1.1124114	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	112	1998	28.616413	-2.9212248	2.6425331	1.3439353	2.3947306	-.10335562	-.56336957	-.95247841	-.57010055	-1.0519891	-1.2108009	.12534252	.85547441	-.11951379	1.1375326	1.0022908	-1.136256	.68546009	-.84198254	-.98684299	-2.8658447	3.7325227	1.3439353	2.3578436	.076002151	-.60097837	-.99501896	.092163779	-1.1307414	-1.4257213	.19859847	.47754338	-.10420298	1.027372	.56001842	-1.136256	.68546009	-.11169584	-1.1331083	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	112	2003	29.263798	-2.9107332	2.6425331	1.3439353	2.4275908	-.308772	-.50627333	-.8977055	.098267868	-.8992433	-1.3537335	.33874029	1.1089534	-.124884	1.1375326	1.0022908	-1.136256	.68546009	-.84198254	-.81908005	-2.9212248	2.6425331	1.3439353	2.3947306	-.10335562	-.56336957	-.95247841	-.57010055	-1.0519891	-1.2108009	.12534252	.85547441	-.11951379	1.1375326	1.0022908	-1.136256	.68546009	-.84198254	-.98684299	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	113	1983	12.657835	-.49554977	3.8536327	1.1738482	1.6432004	.39687544	-.63778937	-1.0627629	-.28021532	-.69068623	-1.185428	-.66165286	.38554657	-.10992324	-1.0656773	-.9326511	-1.136256	-1.4945171	.52730513	-.7631712	-.61774641	3.8536327	1.1738482	1.5952021	.62544459	-.62695199	-1.2034597	.64727646	-.69952577	-.40793493	-.57570308	.25633588	-.069949925	-1.0656773	-.9326511	-1.136256	-1.4945171	.52730513	-1.0480448	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	113	1988	12.77196	-.33102235	3.8536327	1.1738482	1.6865102	.11098777	-.65331066	-.89055383	.34038576	-.74206436	-1.2953925	-.30222675	.52592677	-.10810207	-1.0656773	-.9326511	-1.136256	-1.4945171	.61859083	-.81245118	-.49554977	3.8536327	1.1738482	1.6432004	.39687544	-.63778937	-1.0627629	-.28021532	-.69068623	-1.185428	-.66165286	.38554657	-.10992324	-1.0656773	-.9326511	-1.136256	-1.4945171	.52730513	-.7631712	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	113	1993	16.035568	-.33439535	1.5525434	1.1738482	1.7172886	-.18196963	-.61780703	-.69871992	-.40637636	-.63467503	-.86151189	-.38832697	.7836929	-.11162137	-1.0656773	-.9326511	-1.136256	-1.4945171	1.2575918	-.5194627	-.33102235	3.8536327	1.1738482	1.6865102	.11098777	-.65331066	-.89055383	.34038576	-.74206436	-1.2953925	-.30222675	.52592677	-.10810207	-1.0656773	-.9326511	-1.136256	-1.4945171	.61859083	-.81245118	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	113	1998	17.197527	-.052004043	-.38521606	1.1738482	1.7458595	-.467426	-.54291809	-.46367142	.12814814	-.35563499	-1.4103814	.034912068	.99702501	-.050802685	-.29455388	-.21395843	-1.136256	-1.4945171	.70987684	-.56573814	-.33439535	1.5525434	1.1738482	1.7172886	-.18196963	-.61780703	-.69871992	-.40637636	-.63467503	-.86151189	-.38832697	.7836929	-.11162137	-1.0656773	-.9326511	-1.136256	-1.4945171	1.2575918	-.5194627	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	113	2003	18.611511	.62856954	-.38521606	1.1738482	1.7725312	-.67867142	-.44484758	-.26540831	-.49649146	-.4107697	-1.2440767	.012066063	.84826976	-.1062535	.83459121	.83643854	-.72758764	-1.4945171	-.47683918	-.45134825	-.052004043	-.38521606	1.1738482	1.7458595	-.467426	-.54291809	-.46367142	.12814814	-.35563499	-1.4103814	.034912068	.99702501	-.050802685	-.29455388	-.21395843	-1.136256	-1.4945171	.70987684	-.56573814	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	113	2008	18.044405	.62856954	-.38521606	1.1738482	1.794053	-.82699329	-.35446432	-.10623429	-.027394541	-.56046653	-1.0761832	-.47241631	1.3667969	-.09856946	.99983197	1.0022908	.9070856	-1.4945171	-.84198254	.014789151	.62856954	-.38521606	1.1738482	1.7725312	-.67867142	-.44484758	-.26540831	-.49649146	-.4107697	-1.2440767	.012066063	.84826976	-.1062535	.83459121	.83643854	-.72758764	-1.4945171	-.47683918	-.45134825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	114	1978	33.099831	.46549574	2.5214231	1.1346303	1.0298752	.78844607	-.739577	-.11484673	.89442307	-.44990519	.10058006	-.72995943	.39750347	-.07971181	-.98305696	-1.2090714	.9070856	.68546009	.70987684	.019552361	.50035077	-.38521606	1.1346303	.96643919	.86928093	-.66302699	-.28266534	.45393792	-.26895645	.57599974	-.82330418	.17769597	-.063545756	-1.4787792	-1.2090714	.9070856	-1.4945171	.64141244	-.575104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	114	1983	24.744314	.41175756	7.4869313	1.1346303	1.1021813	.99518341	-.76237851	.03764106	1.3721614	-.95625114	.039300777	-.5393154	.44348586	-.091343664	-.87289643	-.9326511	.9070856	.68546009	.8011626	.17064895	.46549574	2.5214231	1.1346303	1.0298752	.78844607	-.739577	-.11484673	.89442307	-.44990519	.10058006	-.72995943	.39750347	-.07971181	-.98305696	-1.2090714	.9070856	.68546009	.70987684	.019552361	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	114	1988	19.367065	.41021758	4.2169623	1.1346303	1.1749527	1.2055678	-.64356065	.16774286	.74301034	-1.0845118	-.031863309	-.19527401	.40375578	-.076874144	-.92797673	-.9326511	.9070856	.68546009	.70987684	-.1300187	.41175756	7.4869313	1.1346303	1.1021813	.99518341	-.76237851	.03764106	1.3721614	-.95625114	.039300777	-.5393154	.44348586	-.091343664	-.87289643	-.9326511	.9070856	.68546009	.8011626	.17064895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	114	1993	22.54002	.62856954	1.0681036	1.1346303	1.2231352	.95227474	-.50995201	.30891335	-.24700494	-.74324256	-.089762941	-.47933695	.38719669	-.020922583	-.92797673	-.9326511	.9070856	.68546009	.98373431	-.085012786	.41021758	4.2169623	1.1346303	1.1749527	1.2055678	-.64356065	.16774286	.74301034	-1.0845118	-.031863309	-.19527401	.40375578	-.076874144	-.92797673	-.9326511	.9070856	.68546009	.70987684	-.1300187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	114	1998	23.740044	.43764123	-.38521606	1.1346303	1.2569971	.21642374	-.47020084	.46326339	.056667104	-.88509268	-.13366243	-.63083816	.40703201	-.068599634	.063467748	-.048106283	.9070856	.68546009	.98373431	-.1173571	.62856954	1.0681036	1.1346303	1.2231352	.95227474	-.50995201	.30891335	-.24700494	-.74324256	-.089762941	-.47933695	.38719669	-.020922583	-.92797673	-.9326511	.9070856	.68546009	.98373431	-.085012786	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	114	2003	27.723566	.18602151	-.38521606	1.1346303	1.2882689	-.6835438	-.45535958	.60902518	-.36413801	-.60477161	-.38715294	-.62702841	.7290464	-.078945801	-.18439338	-.15867428	.9070856	.68546009	.98373431	.034606971	.43764123	-.38521606	1.1346303	1.2569971	.21642374	-.47020084	.46326339	.056667104	-.88509268	-.13366243	-.63083816	.40703201	-.068599634	.063467748	-.048106283	.9070856	.68546009	.98373431	-.1173571	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	116	1978	47.489861	-1.1676464	-.38521606	.087371424	.052438006	-.36678803	1.385465	.14757231	-.33827808	.25202397	.084474139	-.14928973	.39899939	-.08974281	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.44556111	-1.2317307	-.38521606	.087371424	.021712612	-.31215245	1.4605318	.075967766	-.2924245	-.12716298	.00063994474	-.34514937	.0091723865	-.094957218	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.053572111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	116	1983	58.184475	-1.0090268	-.38521606	.087371424	.074151479	-.46536365	1.3500415	.19752941	-.70322597	.28155839	.10035677	.12993357	.66973191	-.10200639	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.65098202	-1.1676464	-.38521606	.087371424	.052438006	-.36678803	1.385465	.14757231	-.33827808	.25202397	.084474139	-.14928973	.39899939	-.08974281	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.44556111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	116	1988	52.085056	-1.0245813	-.38521606	.087371424	.074151479	-.6349535	1.3721747	.22784548	-1.0371817	.35380012	-.025071792	.40746325	.75859571	-.12754817	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.99961334	-1.0090268	-.38521606	.087371424	.074151479	-.46536365	1.3500415	.19752941	-.70322597	.28155839	.10035677	.12993357	.66973191	-.10200639	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.65098202	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	116	1993	47.920246	-.92710078	-.38521606	.087371424	.081069373	-.88243634	1.3327823	.26239169	-.71276754	.63827485	-.38269186	.4825218	.94691414	-.12906815	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.2516874	-1.0245813	-.38521606	.087371424	.074151479	-.6349535	1.3721747	.22784548	-1.0371817	.35380012	-.025071792	.40746325	.75859571	-.12754817	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.99961334	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	116	1998	34.732262	-.059721455	-.38521606	.087371424	.099017888	-1.1214367	1.1693238	.30819106	-.41490084	1.2895405	-.4303835	-.098353207	1.2562762	-.12609568	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.5079966	-.92710078	-.38521606	.087371424	.081069373	-.88243634	1.3327823	.26239169	-.71276754	.63827485	-.38269186	.4825218	.94691414	-.12906815	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.2516874	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	116	2003	32.72176	-.049243402	-.38521606	.087371424	.13067223	-1.272357	1.0241402	.3599219	.11356311	1.328033	-.52191567	-.50781262	1.5696995	-.12544405	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.8011551	-.059721455	-.38521606	.087371424	.099017888	-1.1214367	1.1693238	.30819106	-.41490084	1.2895405	-.4303835	-.098353207	1.2562762	-.12609568	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.5079966	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	116	2008	46.550053	.0082040327	-.38521606	.087371424	.16395962	-1.2696894	1.1014105	.41550565	.0076003	1.3319681	-.64096707	-.17749959	1.6096026	-.14091006	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	2.0235384	-.049243402	-.38521606	.087371424	.13067223	-1.272357	1.0241402	.3599219	.11356311	1.328033	-.52191567	-.50781262	1.5696995	-.12544405	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.8011551	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
