period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	per09	per10	per11	per12	per13	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc26	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc91	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
6	82	1988	23.076735	100	0	9.8130159	13.491068	66.513336	4.9260526	40.375801	.27129039	101.93172	53.596931	33.715366	5.7383418	5.8387733	-3	3	.66666669	1	5.6666665	7.4074435	100	0	9.8130159	13.47328	67.132736	4.7358274	38.6786	1.584341	84.259232	52.713581	29.5753	5.9477606	4.7581501	9	9	0	1	2	7.4436669	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	82	1991	28.422432	95.986336	0	9.8130159	13.508967	64.542297	4.995739	42.388	.91173613	116.09627	54.343212	37.538467	5.7072191	6.3125768	5	6	1	1	5.3333335	7.5720258	100	0	9.8130159	13.491068	66.513336	4.9260526	40.375801	.27129039	101.93172	53.596931	33.715366	5.7383418	5.8387733	-3	3	.66666669	1	5.6666665	7.4074435	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	83	1976	40.80814	62.982285	0	12.626722	15.363073	32.026333	16.182638	68.610199	0	51.272903	37.997707	2.4253933	5.906651	12.03712	10	10	0	0	2	8.7947521	62.722519	0	12.626722	15.355905	34.344666	14.973865	66.180199	.72463769	52.069221	44.000381	2.6641333	5.3175883	14.695824	10	10	0	0	2	8.3027182	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	83	1979	41.546139	63.118141	0	12.626722	15.384127	30.436163	17.373022	70.9478	.70921987	58.591755	38.274136	4.9463801	6.2484503	8.4649162	10	10	0	0	2	9.1239376	62.982285	0	12.626722	15.363073	32.026333	16.182638	68.610199	0	51.272903	37.997707	2.4253933	5.906651	12.03712	10	10	0	0	2	8.7947521	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	83	1982	43.433865	62.896187	0	12.626722	15.391	29.225729	17.982021	73.359398	.69444442	59.614712	37.952328	13.526	6.987946	9.6296234	10	10	0	0	2	9.2734346	63.118141	0	12.626722	15.384127	30.436163	17.373022	70.9478	.70921987	58.591755	38.274136	4.9463801	6.2484503	8.4649162	10	10	0	0	2	9.1239376	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	83	1985	45.772331	61.585709	0	12.626722	15.404746	28.531378	18.355423	75.773201	0	54.739834	37.086876	15.793667	7.1909857	6.1974502	10	10	0	0	2	9.3988523	62.896187	0	12.626722	15.391	29.225729	17.982021	73.359398	.69444442	59.614712	37.952328	13.526	6.987946	9.6296234	10	10	0	0	2	9.2734346	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	83	1988	45.873459	61.827045	0	12.626722	15.418214	28.551003	19.205009	77.943398	.6802721	49.100082	36.67569	16.150101	8.0585775	6.1185298	10	10	0	0	1	9.9530296	61.585709	0	12.626722	15.404746	28.531378	18.355423	75.773201	0	54.739834	37.086876	15.793667	7.1909857	6.1974502	10	10	0	0	2	9.3988523	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	83	1991	57.919567	61.535282	0	12.626722	15.424949	28.730877	20.202002	79.686203	0	47.338825	36.607101	25.053301	8.3680267	2.616133	10	10	0	0	1	10.11843	61.827045	0	12.626722	15.418214	28.551003	19.205009	77.943398	.6802721	49.100082	36.67569	16.150101	8.0585775	6.1185298	10	10	0	0	1	9.9530296	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	83	1994	63.550625	66.420296	0	12.626722	15.444751	28.626537	21.052837	80.643799	.66666669	62.812115	38.342136	55.469933	8.7341318	2.6946967	10	10	0	0	1	9.9330816	61.535282	0	12.626722	15.424949	28.730877	20.202002	79.686203	0	47.338825	36.607101	25.053301	8.3680267	2.616133	10	10	0	0	1	10.11843	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	83	1997	56.051815	63.147602	0	12.626722	15.451223	28.013586	21.65346	81.450996	.65359479	68.881332	41.814404	52.1073	9.3175907	1.6801937	10	10	0	0	1	10.115066	66.420296	0	12.626722	15.444751	28.626537	21.052837	80.643799	.66666669	62.812115	38.342136	55.469933	8.7341318	2.6946967	10	10	0	0	1	9.9330816	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	83	2000	49.273804	72.312584	0	12.626722	15.46417	27.143057	22.235977	82.149803	0	73.394951	45.722385	44.003368	10.000528	2.1854327	10	10	0	0	1	10.096789	63.147602	0	12.626722	15.451223	28.013586	21.65346	81.450996	.65359479	68.881332	41.814404	52.1073	9.3175907	1.6801937	10	10	0	0	1	10.115066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	83	2003	49.710384	72.296631	0	12.626722	15.46417	26.502375	23.209629	82.616203	0	71.867104	47.921688	43.488934	10.738689	.35601166	10	10	0	0	1	10.340309	72.312584	0	12.626722	15.46417	27.143057	22.235977	82.149803	0	73.394951	45.722385	44.003368	10.000528	2.1854327	10	10	0	0	1	10.096789	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	83	2006	48.83316	71.982895	0	12.625648	15.476868	25.79389	24.219492	83.035599	.64102566	84.065598	47.965218	38.859833	11.167376	1.4328487	10	10	0	0	1	10.619695	72.296631	0	12.626722	15.46417	26.502375	23.209629	82.616203	0	71.867104	47.921688	43.488934	10.738689	.35601166	10	10	0	0	1	10.340309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	83	2009	53.288422	72.004539	0	12.624454	15.489449	25.0795	25.387785	83.427399	.62893081	80.749893	47.650509	42.076801	11.350073	1.5871397	10	10	0	0	1	10.749383	71.982895	0	12.625648	15.476868	25.79389	24.219492	83.035599	.64102566	84.065598	47.965218	38.859833	11.167376	1.4328487	10	10	0	0	1	10.619695	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	84	1979	41.315479	87.639252	0	13.213428	17.822844	35.790947	21.979998	73.2108	0	42.090885	39.710445	20.743299	10.001351	10.33037	8	10	0	1	1	9.2884636	100	0	13.213428	17.804495	37.680737	21.693275	72.9972	.61728394	39.065205	42.167881	15.393367	8.9718447	11.101223	8	10	0	1	1	8.8440323	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	84	1982	46.303646	87.509018	0	13.213428	17.834856	33.878078	20.890411	73.429199	.60606062	46.241764	33.506916	24.701666	9.9423695	11.161536	8	10	0	1	1	9.2447166	87.639252	0	13.213428	17.822844	35.790947	21.979998	73.2108	0	42.090885	39.710445	20.743299	10.001351	10.33037	8	10	0	1	1	9.2884636	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	84	1985	47.987923	87.056038	0	13.213428	17.852661	32.26133	19.695568	73.652534	.59523809	46.152054	38.12347	30.249332	10.892638	5.9057364	8.333333	10	0	1	1	9.2668171	87.509018	0	13.213428	17.834856	33.878078	20.890411	73.429199	.60606062	46.241764	33.506916	24.701666	9.9423695	11.161536	8	10	0	1	1	9.2447166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	84	1988	46.798405	86.362663	0	13.213428	17.870157	31.05624	20.365034	73.8936	.5847953	42.899742	38.633698	33.511967	11.776558	3.0786467	9	10	0	1	1	9.7364283	87.056038	0	13.213428	17.852661	32.26133	19.695568	73.652534	.59523809	46.152054	38.12347	30.249332	10.892638	5.9057364	8.333333	10	0	1	1	9.2668171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	84	1991	51.139019	82.318047	0	13.213428	17.881651	30.334988	21.705393	74.227203	.57471263	43.633957	43.674381	36.986332	12.239236	2.4455667	9	10	0	1	1	9.9989443	86.362663	0	13.213428	17.870157	31.05624	20.365034	73.8936	.5847953	42.899742	38.633698	33.511967	11.776558	3.0786467	9	10	0	1	1	9.7364283	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	84	1994	52.423515	87.226028	0	13.213428	17.893047	29.991049	22.85593	74.740799	.56497175	42.628269	49.531677	50.380833	12.664231	1.36949	9	10	0	1	1	10.076615	82.318047	0	13.213428	17.881651	30.334988	21.705393	74.227203	.57471263	43.633957	43.674381	36.986332	12.239236	2.4455667	9	10	0	1	1	9.9989443	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	84	1997	53.827797	87.866127	0	13.213428	17.909855	29.520273	23.882502	75.7052	0	48.177898	44.769039	58.977135	12.968454	1.136224	9	10	0	1	1	10.118989	87.226028	0	13.213428	17.893047	29.991049	22.85593	74.740799	.56497175	42.628269	49.531677	50.380833	12.664231	1.36949	9	10	0	1	1	10.076615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	84	2000	51.977066	87.305199	0	13.213428	17.920876	28.932098	24.647102	77.073463	.55555558	54.264076	46.091644	57.705235	13.012005	1.2544427	9	10	0	1	1	10.024855	87.866127	0	13.213428	17.909855	29.520273	23.882502	75.7052	0	48.177898	44.769039	58.977135	12.968454	1.136224	9	10	0	1	1	10.118989	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	84	2003	53.224758	86.99202	0	13.213428	17.942644	28.471493	25.072865	79.691002	1.0840825	52.097866	49.388699	62.418232	13.353319	1.9633033	9	10	0	1	1	10.247769	87.305199	0	13.213428	17.920876	28.932098	24.647102	77.073463	.55555558	54.264076	46.091644	57.705235	13.012005	1.2544427	9	10	0	1	1	10.024855	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	84	2006	53.039364	85.50634	0	13.21341	17.963894	28.229147	25.261936	82.289803	.52910054	54.568687	51.36692	64.933197	13.868813	2.2134299	9	10	0	1	1	10.509125	86.99202	0	13.213428	17.942644	28.471493	25.072865	79.691002	1.0840825	52.097866	49.388699	62.418232	13.353319	1.9633033	9	10	0	1	1	10.247769	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	84	2009	55.540947	86.052223	0	13.21341	17.979561	28.256115	25.603378	84.494202	.52083331	52.624859	51.172413	76.551903	13.813877	1.406322	9	10	0	1	1	10.632986	85.50634	0	13.21341	17.963894	28.229147	25.261936	82.289803	.52910054	54.568687	51.36692	64.933197	13.868813	2.2134299	9	10	0	1	1	10.509125	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	91	1994	10.148858	100	0	9.2222691	13.910821	92.194557	4.5643559	42.711201	4.0252018	116.1874	56.15181	110.57233	4.4216018	4.2943234	-2	4	1	1	5.3333335	6.5452957	100	0	9.2222691	13.804032	91.626236	4.4846249	39.4118	3.5967045	103.2258	53.621029	109.54446	4.0153251	49.316845	8	10	1	1	1.6666666	6.5542798	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	93	1994	55.526646	59.02948	0	12.763143	18.21405	23.699701	22.36117	73.252403	.41152263	45.806595	47.323044	49.813168	11.353076	2.8290401	10	10	0	1	1	10.211088	59.50219	0	12.7632	18.193344	23.29076	21.751429	73.151604	.83860761	50.052643	45.947361	41.283535	11.246987	3.9607334	10	10	0	1	1	10.056376	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	93	1997	48.645161	66.385796	0	12.76298	18.222229	23.649979	22.9067	73.198402	0	52.648457	45.868973	59.469002	12.04252	.49701133	10	10	0	1	1	10.217926	59.02948	0	12.763143	18.21405	23.699701	22.36117	73.252403	.41152263	45.806595	47.323044	49.813168	11.353076	2.8290401	10	10	0	1	1	10.211088	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	93	2000	47.199062	65.944839	0	12.762665	18.222229	23.038443	24.050659	73.1008	0	63.994926	49.592869	59.8232	12.854725	.21504134	10	10	0	1	1	10.078763	66.385796	0	12.76298	18.222229	23.649979	22.9067	73.198402	0	52.648457	45.868973	59.469002	12.04252	.49701133	10	10	0	1	1	10.217926	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	93	2003	48.206749	66.630157	0	12.762292	18.226271	21.9923	26.710106	73.239799	.40650406	68.806465	51.160973	63.375401	13.358232	1.1997633	10	10	0	1	1	10.264535	65.944839	0	12.762665	18.222229	23.038443	24.050659	73.1008	0	63.994926	49.592869	59.8232	12.854725	.21504134	10	10	0	1	1	10.078763	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	93	2006	45.487499	66.478424	0	12.762015	18.234352	21.045534	29.181837	73.446999	-.40160644	83.386353	52.711815	66.809135	13.611173	.85352135	10	10	0	1	1	10.49709	66.630157	0	12.762292	18.226271	21.9923	26.710106	73.239799	.40650406	68.806465	51.160973	63.375401	13.358232	1.1997633	10	10	0	1	1	10.264535	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	93	2009	46.581436	66.179131	0	12.76169	18.222229	20.519558	30.472343	73.723	0	86.101868	55.233009	74.306564	13.760762	.99595231	10	10	0	1	1	10.629577	66.478424	0	12.762015	18.234352	21.045534	29.181837	73.446999	-.40160644	83.386353	52.711815	66.809135	13.611173	.85352135	10	10	0	1	1	10.49709	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	94	1991	8.63797	100	0	12.335081	16.545074	82.193924	5.7859106	37.180599	2.3809524	25.529537	37.239502	30.584	6.3733821	20.786034	-4	3.5	1	1	5.6666665	6.5586925	100	0	12.335081	16.454567	84.417427	5.721251	35.022999	2.5641026	28.342661	37.992161	43.590767	6.2895794	33.632866	-7	1	1	1	6.3333335	6.3684807	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	94	1994	13.147615	100	0	12.335081	16.628515	79.737633	5.869031	39.399399	4.3055553	33.895809	35.652462	79.142464	6.8159747	34.977135	-1	6	1	1	4.6666665	6.3557572	100	0	12.335081	16.545074	82.193924	5.7859106	37.180599	2.3809524	25.529537	37.239502	30.584	6.3733821	20.786034	-4	3.5	1	1	5.6666665	6.5586925	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	94	2003	18.303782	100	0	12.335081	16.843769	71.346817	6.1557665	46.198002	3.4210527	62.482918	41.348106	75.633163	7.4260583	21.957733	6.6666665	8.333333	1	1	2	6.3653612	100	0	12.335081	16.777048	73.901649	6.0337911	43.949001	1.8518518	63.184074	39.781925	103.84647	7.1459846	25.339733	3.3333333	8	1	1	2.3333333	6.1995015	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
